Solution ID;Rank;Feasible;Single Objective;Best Iteration;Objective 1;Variable 1;Variable 2;Variable 3;Variable 4;Variable 5;Variable 6;Variable 7;Variable 8;Variable 9;Variable 10;Variable 11;Variable 12;Variable 13;Variable 14;Variable 15;Variable 16;Variable 17;Variable 18;Variable 19;Variable 20;Variable 21;Variable 22;Variable 23;Variable 24;Variable 25;Variable 26;Variable 27;Variable 28;Variable 29;Variable 30;Variable 31;Variable 32;Variable 33;Variable 34;Variable 35;Variable 36;Variable 37;Variable 38;Variable 39;Variable 40;Variable 41;Variable 42;Variable 43;Variable 44;Variable 45;Variable 46;Variable 47;Variable 48;Variable 49;Variable 50;Variable 51;Variable 52;Variable 53;Variable 54;Variable 55;Variable 56;Variable 57;Variable 58;Variable 59;Variable 60;Variable 61;Variable 62;Variable 63;Variable 64;Variable 65;Variable 66;Variable 67;Variable 68;PM;
36;1936;1;460;3566;460.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;41.000000;31.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;21.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;460.000000;
38;1827;1;430;3566;430.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;21.000000;11.000000;41.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;21.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;1.000000;430.000000;
37;1545;1;350;3566;350.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;21.000000;11.000000;11.000000;41.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;21.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;1.000000;350.000000;
39;1748;1;410;3566;410.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;31.000000;1.000000;11.000000;11.000000;1.000000;11.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;21.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;410.000000;
40;2265;1;555;3566;555.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;41.000000;31.000000;11.000000;-9.000000;1.000000;21.000000;-9.000000;1.000000;1.000000;1.000000;1.000000;21.000000;-9.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;21.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-9.000000;1.000000;555.000000;
41;1994;1;475;3566;475.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;1.000000;11.000000;31.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;21.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;1.000000;475.000000;
42;1485;1;330;3566;330.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;21.000000;11.000000;11.000000;31.000000;1.000000;11.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;21.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;1.000000;330.000000;
44;1785;1;420;3566;420.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;21.000000;11.000000;11.000000;21.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;21.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;420.000000;
45;4572;1;1765;3566;1765.000000;1.000000;1.000000;1.000000;1.000000;11.000000;61.000000;71.000000;1.000000;11.000000;51.000000;11.000000;-9.000000;1.000000;31.000000;1.000000;11.000000;71.000000;21.000000;51.000000;71.000000;61.000000;51.000000;1.000000;51.000000;81.000000;71.000000;21.000000;51.000000;71.000000;-9.000000;41.000000;71.000000;81.000000;51.000000;71.000000;31.000000;41.000000;71.000000;71.000000;11.000000;81.000000;51.000000;71.000000;31.000000;71.000000;-9.000000;41.000000;31.000000;41.000000;1.000000;81.000000;31.000000;51.000000;11.000000;41.000000;81.000000;41.000000;41.000000;61.000000;1.000000;31.000000;61.000000;81.000000;1.000000;41.000000;71.000000;41.000000;81.000000;1765.000000;
46;5296;1;1950;3566;1950.000000;1.000000;1.000000;1.000000;1.000000;11.000000;-9.000000;11.000000;41.000000;41.000000;61.000000;1.000000;1.000000;21.000000;11.000000;51.000000;71.000000;1.000000;81.000000;71.000000;71.000000;51.000000;1.000000;41.000000;51.000000;1.000000;1.000000;81.000000;-9.000000;1.000000;61.000000;51.000000;71.000000;11.000000;71.000000;71.000000;51.000000;51.000000;31.000000;31.000000;-9.000000;-9.000000;61.000000;61.000000;-9.000000;1.000000;61.000000;21.000000;71.000000;51.000000;-9.000000;61.000000;1.000000;51.000000;81.000000;61.000000;1.000000;71.000000;41.000000;71.000000;31.000000;41.000000;71.000000;11.000000;81.000000;71.000000;31.000000;51.000000;61.000000;1950.000000;
43;1849;1;435;3566;435.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;1.000000;11.000000;31.000000;1.000000;11.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;21.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;435.000000;
48;4276;1;1715;3566;1715.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;41.000000;71.000000;71.000000;41.000000;61.000000;81.000000;11.000000;21.000000;51.000000;51.000000;21.000000;11.000000;11.000000;11.000000;61.000000;-9.000000;11.000000;-9.000000;41.000000;1.000000;41.000000;1.000000;21.000000;51.000000;1.000000;21.000000;61.000000;71.000000;1.000000;-9.000000;81.000000;1.000000;61.000000;61.000000;81.000000;41.000000;41.000000;51.000000;81.000000;31.000000;61.000000;-9.000000;21.000000;11.000000;11.000000;71.000000;31.000000;11.000000;61.000000;1.000000;41.000000;61.000000;61.000000;41.000000;11.000000;41.000000;51.000000;71.000000;51.000000;61.000000;-9.000000;71.000000;1715.000000;
47;3102;1;1520;3566;1520.000000;1.000000;1.000000;1.000000;1.000000;71.000000;61.000000;81.000000;11.000000;21.000000;81.000000;71.000000;51.000000;-9.000000;11.000000;21.000000;61.000000;41.000000;81.000000;51.000000;31.000000;11.000000;61.000000;81.000000;-9.000000;1.000000;71.000000;71.000000;61.000000;51.000000;31.000000;61.000000;31.000000;-9.000000;-9.000000;-9.000000;1.000000;51.000000;1.000000;51.000000;71.000000;1.000000;61.000000;1.000000;41.000000;51.000000;61.000000;-9.000000;61.000000;21.000000;41.000000;21.000000;41.000000;31.000000;11.000000;21.000000;51.000000;21.000000;31.000000;-9.000000;31.000000;51.000000;31.000000;81.000000;51.000000;41.000000;61.000000;61.000000;21.000000;1520.000000;
49;4573;1;1765;3566;1765.000000;1.000000;1.000000;1.000000;1.000000;11.000000;81.000000;11.000000;51.000000;31.000000;61.000000;31.000000;31.000000;81.000000;81.000000;61.000000;61.000000;11.000000;21.000000;51.000000;11.000000;51.000000;11.000000;11.000000;11.000000;11.000000;11.000000;71.000000;61.000000;51.000000;11.000000;21.000000;31.000000;51.000000;1.000000;1.000000;81.000000;71.000000;71.000000;11.000000;81.000000;51.000000;1.000000;31.000000;11.000000;1.000000;1.000000;1.000000;21.000000;31.000000;1.000000;21.000000;-9.000000;11.000000;71.000000;81.000000;31.000000;1.000000;21.000000;31.000000;41.000000;41.000000;31.000000;31.000000;31.000000;21.000000;1.000000;71.000000;51.000000;1765.000000;
50;2985;1;1490;3566;1490.000000;1.000000;1.000000;1.000000;1.000000;51.000000;41.000000;21.000000;11.000000;51.000000;1.000000;61.000000;71.000000;71.000000;71.000000;-9.000000;61.000000;11.000000;21.000000;1.000000;1.000000;11.000000;21.000000;41.000000;61.000000;81.000000;21.000000;51.000000;81.000000;-9.000000;41.000000;41.000000;51.000000;71.000000;41.000000;21.000000;1.000000;1.000000;1.000000;1.000000;21.000000;31.000000;11.000000;31.000000;61.000000;11.000000;21.000000;1.000000;71.000000;21.000000;71.000000;21.000000;51.000000;-9.000000;51.000000;-9.000000;51.000000;41.000000;21.000000;1.000000;71.000000;-9.000000;41.000000;1.000000;51.000000;61.000000;51.000000;1.000000;81.000000;1490.000000;
53;3519;1;1600;3566;1600.000000;1.000000;1.000000;1.000000;1.000000;21.000000;11.000000;51.000000;81.000000;1.000000;41.000000;11.000000;31.000000;31.000000;1.000000;21.000000;11.000000;21.000000;41.000000;71.000000;41.000000;11.000000;11.000000;11.000000;21.000000;61.000000;71.000000;51.000000;31.000000;61.000000;11.000000;81.000000;11.000000;31.000000;31.000000;41.000000;21.000000;51.000000;1.000000;1.000000;1.000000;61.000000;31.000000;11.000000;41.000000;21.000000;61.000000;61.000000;41.000000;81.000000;81.000000;1.000000;1.000000;71.000000;21.000000;81.000000;81.000000;21.000000;41.000000;31.000000;71.000000;11.000000;21.000000;1.000000;1.000000;-9.000000;81.000000;11.000000;31.000000;1600.000000;
54;2761;1;1415;3566;1415.000000;1.000000;1.000000;1.000000;1.000000;51.000000;41.000000;31.000000;71.000000;41.000000;81.000000;21.000000;21.000000;-9.000000;71.000000;71.000000;31.000000;1.000000;61.000000;31.000000;1.000000;-9.000000;51.000000;1.000000;61.000000;41.000000;71.000000;11.000000;41.000000;1.000000;71.000000;61.000000;71.000000;71.000000;31.000000;-9.000000;11.000000;-9.000000;-9.000000;51.000000;71.000000;-9.000000;11.000000;61.000000;51.000000;41.000000;1.000000;31.000000;41.000000;31.000000;-9.000000;41.000000;21.000000;41.000000;-9.000000;21.000000;-9.000000;11.000000;11.000000;51.000000;11.000000;31.000000;-9.000000;-9.000000;41.000000;11.000000;-9.000000;51.000000;61.000000;1415.000000;
55;1377;1;305;3566;305.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;31.000000;21.000000;11.000000;21.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;21.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;305.000000;
52;4025;1;1680;3566;1680.000000;1.000000;1.000000;1.000000;1.000000;21.000000;51.000000;21.000000;41.000000;71.000000;-9.000000;41.000000;41.000000;81.000000;71.000000;21.000000;21.000000;71.000000;71.000000;71.000000;81.000000;81.000000;81.000000;21.000000;81.000000;11.000000;1.000000;11.000000;31.000000;71.000000;41.000000;71.000000;1.000000;71.000000;1.000000;21.000000;61.000000;31.000000;-9.000000;21.000000;31.000000;21.000000;71.000000;11.000000;1.000000;41.000000;31.000000;41.000000;21.000000;51.000000;1.000000;61.000000;71.000000;81.000000;31.000000;11.000000;51.000000;11.000000;11.000000;31.000000;81.000000;61.000000;-9.000000;61.000000;31.000000;61.000000;51.000000;51.000000;71.000000;1680.000000;
51;3064;1;1510;3566;1510.000000;1.000000;1.000000;1.000000;1.000000;71.000000;-9.000000;61.000000;1.000000;51.000000;41.000000;11.000000;61.000000;-9.000000;21.000000;81.000000;71.000000;51.000000;1.000000;-9.000000;41.000000;71.000000;51.000000;61.000000;31.000000;81.000000;21.000000;41.000000;21.000000;51.000000;51.000000;61.000000;41.000000;-9.000000;11.000000;11.000000;51.000000;11.000000;71.000000;71.000000;11.000000;1.000000;1.000000;21.000000;41.000000;71.000000;41.000000;71.000000;41.000000;21.000000;21.000000;1.000000;31.000000;1.000000;61.000000;21.000000;-9.000000;41.000000;1.000000;81.000000;41.000000;71.000000;1.000000;1.000000;61.000000;51.000000;61.000000;81.000000;51.000000;1510.000000;
56;2189;1;530;3566;530.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;31.000000;21.000000;11.000000;1.000000;1.000000;11.000000;-9.000000;1.000000;1.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;21.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;530.000000;
57;1592;1;360;3566;360.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;31.000000;21.000000;11.000000;31.000000;1.000000;11.000000;11.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;21.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;360.000000;
58;1749;1;410;3566;410.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;21.000000;11.000000;11.000000;11.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;21.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;1.000000;410.000000;
59;2249;1;550;3566;550.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;41.000000;31.000000;11.000000;-9.000000;1.000000;11.000000;-9.000000;1.000000;1.000000;1.000000;1.000000;21.000000;-9.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;21.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-9.000000;1.000000;550.000000;
60;1850;1;435;3566;435.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;21.000000;1.000000;11.000000;21.000000;1.000000;11.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;21.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;435.000000;
61;1786;1;420;3566;420.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;21.000000;11.000000;11.000000;21.000000;1.000000;11.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;21.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;420.000000;
63;5155;1;1890;3566;1890.000000;1.000000;1.000000;1.000000;1.000000;-9.000000;-9.000000;71.000000;1.000000;81.000000;-9.000000;71.000000;41.000000;61.000000;1.000000;31.000000;41.000000;1.000000;71.000000;31.000000;71.000000;21.000000;21.000000;31.000000;21.000000;41.000000;81.000000;31.000000;21.000000;1.000000;71.000000;1.000000;71.000000;71.000000;31.000000;61.000000;61.000000;21.000000;1.000000;21.000000;61.000000;71.000000;71.000000;71.000000;81.000000;21.000000;61.000000;51.000000;71.000000;71.000000;61.000000;51.000000;61.000000;11.000000;71.000000;1.000000;21.000000;11.000000;71.000000;51.000000;21.000000;51.000000;71.000000;61.000000;71.000000;1.000000;51.000000;81.000000;21.000000;1890.000000;
62;1828;1;430;3566;430.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;31.000000;21.000000;11.000000;-9.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;21.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;430.000000;
64;4973;1;1840;3566;1840.000000;1.000000;1.000000;1.000000;1.000000;71.000000;51.000000;11.000000;41.000000;71.000000;51.000000;51.000000;81.000000;71.000000;31.000000;61.000000;81.000000;61.000000;31.000000;81.000000;41.000000;51.000000;51.000000;71.000000;61.000000;71.000000;-9.000000;71.000000;61.000000;21.000000;21.000000;31.000000;11.000000;71.000000;1.000000;21.000000;41.000000;71.000000;71.000000;1.000000;1.000000;-9.000000;81.000000;31.000000;21.000000;71.000000;71.000000;51.000000;-9.000000;71.000000;1.000000;71.000000;81.000000;31.000000;11.000000;41.000000;41.000000;11.000000;51.000000;-9.000000;81.000000;61.000000;31.000000;61.000000;41.000000;51.000000;11.000000;41.000000;31.000000;1840.000000;
65;3182;1;1540;3566;1540.000000;1.000000;1.000000;1.000000;1.000000;51.000000;41.000000;1.000000;41.000000;81.000000;1.000000;-9.000000;11.000000;21.000000;1.000000;1.000000;61.000000;51.000000;61.000000;1.000000;71.000000;11.000000;71.000000;31.000000;61.000000;71.000000;21.000000;11.000000;11.000000;71.000000;11.000000;21.000000;71.000000;-9.000000;61.000000;71.000000;-9.000000;31.000000;51.000000;61.000000;11.000000;61.000000;1.000000;41.000000;31.000000;71.000000;11.000000;31.000000;81.000000;61.000000;51.000000;-9.000000;61.000000;61.000000;1.000000;31.000000;81.000000;21.000000;-9.000000;61.000000;61.000000;1.000000;31.000000;11.000000;41.000000;31.000000;21.000000;61.000000;81.000000;1540.000000;
